Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4
Tracks 1 to 4
867	 	 	 	 	 	 	 	 	 	575.72766	568.4279	 
868	 	 	 	 	 	 	 	 	 	576.01587	567.03925	 
869	 	 	 	 	 	 	 	 	 	576.64294	564.9928	 
870	 	 	 	 	 	 	 	 	 	577.6586	562.46436	 
871	 	 	 	 	 	 	 	 	 	578.7424	560.30536	 
872	 	 	 	 	 	 	 	 	 	579.5153	555.5612	 
873	 	 	 	 	 	 	 	 	 	579.2641	551.83466	 
874	 	 	 	 	 	 	 	 	 	577.1586	549.15497	 
875	 	 	 	 	 	 	 	 	 	572.41174	543.8517	 
876	 	 	 	 	 	 	 	 	 	570.336	542.88635	 
877	 	 	 	 	 	 	 	 	 	569.31903	542.2337	 
878	 	 	 	 	 	 	 	 	 	568.91675	541.122	 
879	 	 	 	 	 	 	 	 	 	569.10675	540.0811	 
880	 	 	 	 	 	 	 	 	 	570.1089	538.10376	 
881	 	 	 	 	 	 	 	 	 	570.25726	535.4578	 
882	 	 	 	 	 	 	 	 	 	571.15137	531.79584	 
883	 	 	 	 	 	 	 	 	 	572.7444	526.3453	 
884	 	 	 	 	 	 	 	 	 	573.5939	519.43823	 
885	 	 	 	 	 	 	 	 	 	575.09357	512.186	 
886	 	 	 	 	 	 	 	 	 	575.97986	505.08438	 
887	 	 	 	 	 	 	 	 	 	576.81384	495.45663	 
888	 	 	 	 	 	 	 	 	 	576.63855	485.25464	 
889	 	 	 	 	 	 	 	 	 	575.57587	474.11807	 
890	 	 	 	 	 	 	 	 	 	574.98663	463.27512	 
891	 	 	 	 	 	 	 	 	 	575.4467	453.3474	 
892	 	 	 	 	 	 	 	 	 	575.4878	443.5195	 
893	 	 	 	 	 	 	 	 	 	574.8281	432.39038	 
894	 	 	 	 	 	 	 	 	 	574.121	420.17517	 
895	 	 	 	 	 	 	 	 	 	571.0028	408.52206	 
896	 	 	 	 	 	 	 	 	 	566.6789	394.87497	 
897	 	 	 	 	 	 	 	 	 	559.8554	382.02502	 
898	 	 	 	 	 	 	 	 	 	554.8413	370.61832	 
899	 	 	 	 	 	 	 	 	 	548.8304	360.80325	 
900	 	 	 	 	 	 	 	 	 	541.0634	353.12115	 
901	 	 	 	 	 	 	 	 	 	532.9097	345.82382	 
902	 	 	 	 	 	 	 	 	 	524.2284	338.82593	 
903	 	 	 	 	 	 	 	 	 	513.8117	330.91837	 
904	 	 	 	 	 	 	 	 	 	501.0639	323.2229	 
905	 	 	 	 	 	 	 	 	 	486.828	316.52338	 
906	 	 	 	 	 	 	 	 	 	472.9195	310.72446	 
907	 	 	 	 	 	 	 	 	 	459.03204	304.8101	 
908	 	 	 	 	 	 	 	 	 	440.4014	297.9567	 
909	 	 	 	 	 	 	 	 	 	423.86438	292.491	 
910	 	 	 	 	 	 	 	 	 	405.17435	286.89227	 
911	 	 	 	 	 	 	 	 	 	388.52805	279.68497	 
912	 	 	 	 	 	 	 	 	 	370.51367	270.2212	 
913	 	 	 	 	 	 	 	 	 	353.30588	261.7295	 
914	 	 	 	 	 	 	 	 	 	337.9898	253.92516	 
915	 	 	 	 	 	 	 	 	 	322.56836	246.79065	 
916	 	 	 	 	 	 	 	 	 	310.6276	240.02217	 
917	 	 	 	 	 	 	 	 	 	297.9608	231.9601	 
918	 	 	 	 	 	 	 	 	 	285.81195	225.54407	 
919	 	 	 	 	 	 	 	 	 	274.31845	219.9504	 
920	 	 	 	 	 	 	 	 	 	262.39084	214.12363	 
921	 	 	 	 	 	 	 	 	 	249.86667	207.10849	 
922	 	 	 	 	 	 	 	 	 	237.59865	199.16557	 
923	 	 	 	 	 	 	 	 	 	225.28046	193.8305	 
924	 	 	 	 	 	 	 	 	 	215.66486	192.44798	 
925	 	 	 	 	 	 	 	 	 	207.74591	193.50522	 
926	 	 	 	 	 	 	 	 	 	200.91869	194.71768	 
927	 	 	 	 	 	 	 	 	 	194.67331	197.93346	 
928	 	 	 	 	 	 	 	 	 	187.67358	201.38658	 
929	 	 	 	 	 	 	 	 	 	179.97177	205.55136	 
930	 	 	 	 	 	 	 	 	 	172.98195	210.11852	 
931	 	 	 	 	 	 	 	 	 	167.06409	215.21507	 
932	 	 	 	 	 	 	 	 	 	159.43019	219.29482	 
933	 	 	 	 	 	 	 	 	 	150.53654	222.51117	 
934	 	 	 	 	 	 	 	 	 	139.07997	226.74448	 
935	 	 	 	 	 	 	 	 	 	125.87612	231.8918	 
936	 	 	 	 	 	 	 	 	 	111.53461	239.09683	 
937	 	 	 	 	 	 	 	 	 	95.70767	249.5156	 
938	 	 	 	 	 	 	 	 	 	79.68949	260.8464	 
939	 	 	 	 	 	 	 	 	 	66.22777	270.32516	 
940	 	 	 	 	 	 	 	 	 	54.656734	280.0884	 
941	 	 	 	 	 	 	 	 	 	44.006012	291.19272	 
942	 	 	 	 	 	 	 	 	 	38.435745	303.05243	 
943	 	 	 	 	 	 	 	 	 	37.020752	312.55118	 
944	 	 	 	 	 	 	 	 	 	38.062992	321.08325	 
945	 	 	 	 	 	 	 	 	 	39.24316	329.24258	 
946	 	 	 	 	 	 	 	 	 	39.217037	338.0122	 
947	 	 	 	 	 	 	 	 	 	41.781223	347.757	 
948	 	 	 	 	 	 	 	 	 	44.19386	355.6958	 
949	 	 	 	 	 	 	 	 	 	44.540592	358.50473	 
950	 	 	 	 	 	 	 	 	 	44.584873	356.96973	 
951	 	 	 	 	 	 	 	 	 	44.648453	355.4638	 
952	 	 	 	 	 	 	 	 	 	43.715233	357.03033	 
953	 	 	 	 	 	 	 	 	 	42.127045	364.55667	 
954	 	 	 	 	 	 	 	 	 	39.93103	377.9152	 
955	 	 	 	 	 	 	 	 	 	38.065556	393.44708	 
956	 	 	 	 	 	 	 	 	 	34.74694	409.30994	 
957	 	 	 	 	 	 	 	 	 	34.20224	425.43384	 
958	 	 	 	 	 	 	 	 	 	36.77129	442.26746	 
959	 	 	 	 	 	 	 	 	 	34.06387	453.63004	 
960	 	 	 	 	 	 	 	 	 	33.766926	466.614	 
961	 	 	 	 	 	 	 	 	 	33.457977	480.21024	 
962	 	 	 	 	 	 	 	 	 	34.163918	495.0425	 
963	 	 	 	 	 	 	 	 	 	37.88816	509.4492	 
964	 	 	 	 	 	 	 	 	 	37.71669	521.14355	 
965	 	 	 	 	 	 	 	 	 	35.209232	529.48645	 
966	 	 	 	 	 	 	 	 	 	32.42585	538.031	 
967	 	 	 	 	 	 	 	 	 	32.40084	541.04956	 
968	 	 	 	 	 	 	 	 	 	34.07331	541.73175	 
969	 	 	 	 	 	 	 	 	 	36.87623	541.979	 
970	 	 	 	 	 	 	 	 	 	35.32292	540.66266	 
971	 	 	 	 	 	 	 	 	 	35.011864	539.621	 
972	 	 	 	 	 	 	 	 	 	36.91171	537.72406	 
973	 	 	 	 	 	 	 	 	 	40.80338	536.74634	 
974	 	 	 	 	 	 	 	 	 	42.215916	538.31085	 
975	 	 	 	 	 	 	 	 	 	43.524616	540.9466	 
976	 	 	 	 	 	 	 	 	 	44.917877	542.9987	 
977	 	 	 	 	 	 	 	 	 	45.340916	543.8255	 
978	 	 	 	 	 	 	 	 	 	45.739643	543.6492	 
979	 	 	 	 	 	 	 	 	 	45.247738	542.1463	 
980	 	 	 	 	 	 	 	 	 	44.29382	540.7228	 
981	 	 	 	 	 	 	 	 	 	42.489925	540.069	 
982	 	 	 	 	 	 	 	 	 	39.03724	541.1385	 
983	 	 	 	 	 	 	 	 	 	36.849396	544.42053	 
984	 	 	 	 	 	 	 	 	 	34.57149	548.91016	 
985	 	 	 	 	 	 	 	 	 	33.035374	550.83325	 
986	 	 	 	 	 	 	 	 	 	32.32437	551.22473	 
987	 	 	 	 	 	 	 	 	 	33.477577	552.0352	 
988	 	 	 	 	 	 	 	 	 	34.67152	552.68787	 
989	 	 	 	 	 	 	 	 	 	34.493877	553.63806	 
990	 	 	 	 	 	 	 	 	 	33.90551	555.4537	 
991	 	 	 	 	 	 	 	 	 	33.346706	555.64905	 
992	 	 	 	 	 	 	 	 	 	32.18853	555.1744	 
993	 	 	 	 	 	 	 	 	 	31.5522	555.5631	 
994	 	 	 	 	 	 	 	 	 	32.91234	556.175	 
995	 	 	 	 	 	 	 	 	 	34.810524	555.62103	 
996	 	 	 	 	 	 	 	 	 	36.818398	553.9599	 
997	 	 	 	 	 	 	 	 	 	36.8482	552.39136	 
998	 	 	 	 	 	 	 	 	 	36.5196	550.59576	 
999	 	 	 	 	 	 	 	 	 	36.505333	549.7129	 
1000	 	 	 	 	 	 	 	 	 	35.006767	549.5421	 

Track 	Length	Distance traveled	Nr of Frames
1	1288.9022	128.27464	271
2	1668.5419	294.9682	338
3	98.99318	54.1148	32
4	2416.9146	537.10834	355
